sentiment,lang,hashtags,clean_text
0.2083333333333333,en,covid19,rt highwiretalk serious cases of myocarditis in young people after receiving the covid vaccines are piling up across the us although
0.3727272727272727,en,,rt artemis any politician promoting lockdowns mask mandates amp vaccines as a solution to covid are in full support of un agenda
0.3464285714285714,en,covid19,rt nathanstall people are free to believe that covid is a hoax and to argue that vaccines are a plot but there is no constitu
0.5977272727272727,en,covid19,rt nhsresearchscot covid has affected us all today friday june is red research acknowledging the incredible research teams
0.3727272727272727,en,,rt artemis any politician promoting lockdowns mask mandates amp vaccines as a solution to covid are in full support of un agenda
0.1777777777777777,en,,rt telglobalhealth africa is in the midst of a full blown third wave of coronavirus the head of whoafro has warnedcases have risen
0.6458333333333333,en,wecandothis,rt cdcdirector i m pleased to welcome the wecandothis bus to atlanta today remember there are easy ways to find a covid vaccine n
0.0,en,covid19,rt healthza june latest number of covid statistics in south africa coronavirussa https t co of
0.3464285714285714,en,covid19,rt nathanstall people are free to believe that covid is a hoax and to argue that vaccines are a plot but there is no constitu
0.25,en,,rt datadrivenmd the delta variant is spreading rapidly anyone that is not fully vaccinated is at risk more than half of the country i
-0.0499999999999999,en,chicago,rt bizzlescott as monicagandhi likes to say the vaccines have defanged the virus in chicago we are now averaging less than cas
0.2944444444444444,en,,rt globalhlthtwit dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate re
0.1777777777777777,en,,rt telglobalhealth africa is in the midst of a full blown third wave of coronavirus the head of whoafro has warnedcases have risen
0.25,en,,rt faonews fao welcomes a cad million usd million contribution from canada to boost the food security and livelihoods of
0.3305555555555556,en,,rt govcanhealth canada s national advisory committee on immunization has updated its recommendations on first and second doses of co
0.3305555555555556,en,,rt govcanhealth canada s national advisory committee on immunization has updated its recommendations on first and second doses of co
0.2944444444444444,en,,rt globalhlthtwit dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate re
0.0,en,who,who let the covid out mautkesaudagar covid https t co ikpj kqcs
0.475,en,,rt aipac israel is helping save palestinian lives while the palestinian authority has full responsibility for palestinian healthcare in
0.5324074074074074,en,covid19,rt cdcgov how do we know covid vaccines are safe cdc amp us fda have safety monitoring systems to make sure every vaccine is as safe
0.5,en,covid19,rt israelmfa israel will deliver more than a million doses of covid vaccines to the palestinian authority to help it fight the corona
0.2056547619047618,en,china,rt rijomjohn china has administered crore covid vaccines so far compared to india at crores of chinese got at least a s
0.2944444444444444,en,,rt globalhlthtwit dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate re
0.0,en,,pin code bmcc deenanath hospital pvtvaccines covishield min age limit dose capacity https t co lapt aiv
0.0,en,,pin code bsm deenanath hosp pvt pmcvaccines covishield min age limit dose capacity https t co jlbyh ymqi
0.25,en,,rt elmaphilanthro in alima org distributed oxygen concentrators pulse oximeters amp masks throughout west afric
0.3,en,,rt itranslate waiting for the israeli asshole of a journalist barakravid to tell the world that israel has sold expired vaccines to p
0.3305555555555556,en,,rt govcanhealth canada s national advisory committee on immunization has updated its recommendations on first and second doses of co
0.0,en,chinese,rt prakashshashi see how our african brother hits back to an unworthy chinese virus https t co vmihinmv y chinese takeusbackt
0.0505208333333333,en,covid19,rt winnie byanyima we are dying ugandans need the world to stand with them we need oxygen ppes covid vaccines and money to pay our
0.0,en,,rt doctorsoumya your questions on vaccines and breastfeeding menstruation etc answered mohfw india minofhealthug cepivaccines gavise
0.5324074074074074,en,covid19,rt cdcgov how do we know covid vaccines are safe cdc amp us fda have safety monitoring systems to make sure every vaccine is as safe
0.0505208333333333,en,covid19,rt winnie byanyima we are dying ugandans need the world to stand with them we need oxygen ppes covid vaccines and money to pay our
0.2416666666666666,en,,rt moetitshidi africa is in the midst of a full blown third wave the sobering trajectory of surging cases should rouse everyone into urg
0.2,en,covid19,rt who drtedros in africa covid cases have increased by just in the past week and deaths have increased by and we expect
0.3727272727272727,en,,rt artemis any politician promoting lockdowns mask mandates amp vaccines as a solution to covid are in full support of un agenda
0.3305555555555556,en,,rt govcanhealth canada s national advisory committee on immunization has updated its recommendations on first and second doses of co
0.0,en,covid19,the covid thirdwave is having a devastating impact in africa it is imperative for rich countries to support a https t co r u yda
0.0,en,,liars you tried to load off your expired vaccines just another war crime by israel https t co ti vk dqlw
0.0,en,,rt joannachiu can i be fired if i don t get vaccinated can i ask my employee to get vaccinated these were some questions people
0.0,en,,oligarchynow yochayz muhammadsmiry it will be expired by the time it could be administered for godsake no on https t co dvjbnx e w
0.1777777777777777,en,,rt telglobalhealth africa is in the midst of a full blown third wave of coronavirus the head of whoafro has warnedcases have risen
0.2944444444444444,en,,rt globalhlthtwit dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate re
0.3,en,,rt itranslate waiting for the israeli asshole of a journalist barakravid to tell the world that israel has sold expired vaccines to p
0.0,en,,rt shawajason liars you tried to load off your expired vaccines just another war crime by israel https t co mbbxzcwqqz https t co
0.0,en,,just one for those who think israel is unreasonable
0.5324074074074074,en,covid19,rt cdcgov how do we know covid vaccines are safe cdc amp us fda have safety monitoring systems to make sure every vaccine is as safe
0.15,en,,rt iskandrah physicians for human rights israel claims that the vaccines are near expiration and is not a fulfillment of israel s obligat
0.0,en,,rt bbgafrica next africa as the world s richest countries ease coronavirus restrictions and prepare for a return to pre pandemic life a
0.0505208333333333,en,covid19,rt winnie byanyima we are dying ugandans need the world to stand with them we need oxygen ppes covid vaccines and money to pay our
0.0,en,covid19,register for webinar that will review the state of covid in brazil india amp south africa amp explore what les https t co gbln h ty
0.35,en,ournhspeople,rt vikilovesfacs a lot of ournhspeople have been asking me what is the evidence that covid vaccines do not harm fertility to
0.5,en,covid19,rt israelmfa israel will deliver more than a million doses of covid vaccines to the palestinian authority to help it fight the corona
0.0,en,,rt shawajason liars you tried to load off your expired vaccines just another war crime by israel https t co ti vk dqlw
0.2944444444444444,en,,rt globalhlthtwit dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate re
0.0,en,,rt shawajason liars you tried to load off your expired vaccines just another war crime by israel https t co ti vk dqlw
0.7,en,covid19,rt acrheum acr has curated a list of resources for your patients addressing important issues surrounding covid vaccines for individua
